id,date,count
594,1/13,0
594,1/14,0
594,1/15,1
594,1/16,1
594,1/17,1
594,1/18,1
594,1/19,1
594,1/20,1
595,1/03,21
595,1/04,25
595,1/05,28
595,1/06,29
595,1/07,30
595,1/08,39
595,1/09,50
595,1/10,61
595,1/11,62
595,1/12,45
595,1/13,35
595,1/14,34
595,1/15,30
595,1/16,30
595,1/17,26
595,1/18,26
595,1/19,25
595,1/20,24
596,1/03,13
596,1/04,13
596,1/05,17
596,1/06,20
596,1/07,20
596,1/08,20
596,1/09,21
596,1/10,39
596,1/11,36
596,1/12,34
596,1/13,31
596,1/14,33
596,1/15,27
596,1/16,24
596,1/17,19
596,1/18,20
596,1/19,19
596,1/20,20
597,1/03,19
597,1/04,23
597,1/05,24
597,1/06,25
597,1/07,23
597,1/08,34
597,1/09,36
597,1/10,47
597,1/11,49
597,1/12,47
597,1/13,37
597,1/14,31
597,1/15,27
597,1/16,24
597,1/17,23
597,1/18,23
597,1/19,23
597,1/20,22
598,1/03,21
598,1/04,22
598,1/05,25
598,1/06,23
598,1/07,23
598,1/08,34
598,1/09,35
598,1/10,41
598,1/11,44
598,1/12,41
598,1/13,31
598,1/14,29
598,1/15,26
598,1/16,20
598,1/17,17
598,1/18,17
598,1/19,17
598,1/20,17
599,1/03,6
599,1/04,6
599,1/05,7
599,1/06,6
599,1/07,7
599,1/08,11
599,1/09,11
599,1/10,24
599,1/11,25
599,1/12,25
599,1/13,21
599,1/14,19
599,1/15,21
599,1/16,20
599,1/17,20
599,1/18,20
599,1/19,19
599,1/20,19
600,1/03,1
600,1/04,1
600,1/05,1
600,1/06,1
600,1/07,1
600,1/08,1
600,1/09,1
600,1/10,1
600,1/11,1
600,1/12,2
600,1/13,2
600,1/14,2
600,1/15,2
600,1/16,2
600,1/17,2
600,1/18,2
600,1/19,2
600,1/20,2
601,1/03,14
601,1/04,16
601,1/05,18
601,1/06,19
601,1/07,18
601,1/08,16
601,1/09,15
601,1/10,29
601,1/11,28
601,1/12,29
601,1/13,25
601,1/14,18
601,1/15,15
601,1/16,12
601,1/17,11
601,1/18,11
601,1/19,11
601,1/20,11
602,1/03,9
602,1/04,10
602,1/05,11
602,1/06,14
602,1/07,14
602,1/08,17
602,1/09,19
602,1/10,27
602,1/11,27
602,1/12,24
602,1/13,17
602,1/14,16
602,1/15,16
602,1/16,15
602,1/17,16
602,1/18,16
602,1/19,15
602,1/20,15
603,1/03,12
603,1/04,13
603,1/05,13
603,1/06,13
603,1/07,14
603,1/08,20
603,1/09,20
603,1/10,31
603,1/11,31
603,1/12,34
603,1/13,34
603,1/14,33
603,1/15,32
603,1/16,31
603,1/17,31
603,1/18,31
603,1/19,30
603,1/20,30
604,1/03,21
604,1/04,22
604,1/05,25
604,1/06,26
604,1/07,28
604,1/08,33
604,1/09,36
604,1/10,47
604,1/11,51
604,1/12,50
604,1/13,41
604,1/14,33
604,1/15,29
604,1/16,24
604,1/17,20
604,1/18,19
604,1/19,18
604,1/20,18
605,1/03,8
605,1/04,10
605,1/05,12
605,1/06,14
605,1/07,14
605,1/08,15
605,1/09,14
605,1/10,26
605,1/11,27
605,1/12,25
605,1/13,26
605,1/14,21
605,1/15,19
605,1/16,18
605,1/17,15
605,1/18,14
605,1/19,14
605,1/20,13
606,1/03,10
606,1/04,11
606,1/05,11
606,1/06,13
606,1/07,13
606,1/08,15
606,1/09,16
606,1/10,28
606,1/11,32
606,1/12,36
606,1/13,33
606,1/14,20
606,1/15,19
606,1/16,17
606,1/17,15
606,1/18,15
606,1/19,15
606,1/20,15
607,1/03,6
607,1/04,8
607,1/05,7
607,1/06,6
607,1/07,6
607,1/08,7
607,1/09,8
607,1/10,18
607,1/11,16
607,1/12,17
607,1/13,17
607,1/14,17
607,1/15,16
607,1/16,15
607,1/17,14
607,1/18,13
607,1/19,11
607,1/20,10
608,1/03,9
608,1/04,10
608,1/05,13
608,1/06,14
608,1/07,14
608,1/08,18
608,1/09,21
608,1/10,33
608,1/11,30
608,1/12,30
608,1/13,23
608,1/14,20
608,1/15,24
608,1/16,23
608,1/17,20
608,1/18,20
608,1/19,19
608,1/20,18
609,1/03,28
609,1/04,30
609,1/05,32
609,1/06,30
609,1/07,30
609,1/08,33
609,1/09,32
609,1/10,44
609,1/11,45
609,1/12,39
609,1/13,37
609,1/14,33
609,1/15,33
609,1/16,28
609,1/17,23
609,1/18,22
609,1/19,19
609,1/20,19
610,1/03,15
610,1/04,16
610,1/05,20
610,1/06,21
610,1/07,21
610,1/08,20
610,1/09,20
610,1/10,30
610,1/11,28
610,1/12,29
610,1/13,27
610,1/14,25
610,1/15,23
610,1/16,20
610,1/17,20
610,1/18,20
610,1/19,19
610,1/20,19
611,1/03,4
611,1/04,5
611,1/05,5
611,1/06,5
611,1/07,6
611,1/08,9
611,1/09,10
611,1/10,15
611,1/11,16
611,1/12,16
611,1/13,16
611,1/14,15
611,1/15,14
611,1/16,13
611,1/17,13
611,1/18,12
611,1/19,11
611,1/20,11
612,1/03,21
612,1/04,26
612,1/05,30
612,1/06,31
612,1/07,31
612,1/08,38
612,1/09,40
612,1/10,58
612,1/11,61
612,1/12,51
612,1/13,51
612,1/14,49
612,1/15,44
612,1/16,36
612,1/17,30
612,1/18,30
612,1/19,29
612,1/20,29
613,1/03,7
613,1/04,7
613,1/05,9
613,1/06,12
613,1/07,11
613,1/08,15
613,1/09,17
613,1/10,34
613,1/11,38
613,1/12,38
613,1/13,32
613,1/14,31
613,1/15,28
613,1/16,24
613,1/17,24
613,1/18,22
613,1/19,22
613,1/20,21
614,1/03,6
614,1/04,6
614,1/05,8
614,1/06,9
614,1/07,10
614,1/08,12
614,1/09,15
614,1/10,15
614,1/11,17
614,1/12,21
614,1/13,21
614,1/14,22
614,1/15,22
614,1/16,22
614,1/17,22
614,1/18,22
614,1/19,22
614,1/20,22
615,1/03,0
615,1/04,0
615,1/05,1
615,1/06,1
615,1/07,1
615,1/08,3
615,1/09,3
615,1/10,3
615,1/11,3
615,1/12,3
615,1/13,3
615,1/14,3
615,1/15,3
615,1/16,3
615,1/17,3
615,1/18,3
615,1/19,3
615,1/20,3
616,1/03,2
616,1/04,3
616,1/05,3
616,1/06,4
616,1/07,4
616,1/08,6
616,1/09,8
616,1/10,11
616,1/11,12
616,1/12,17
616,1/13,18
616,1/14,18
616,1/15,18
616,1/16,17
616,1/17,17
616,1/18,16
616,1/19,15
616,1/20,15
617,1/03,0
617,1/04,0
617,1/05,0
617,1/06,0
617,1/07,0
617,1/08,4
617,1/09,7
617,1/10,7
617,1/11,7
617,1/12,7
617,1/13,8
617,1/14,8
617,1/15,8
617,1/16,8
617,1/17,8
617,1/18,9
617,1/19,9
617,1/20,9
618,1/03,2
618,1/04,2
618,1/05,2
618,1/06,4
618,1/07,4
618,1/08,103
618,1/09,183
618,1/10,224
618,1/11,236
618,1/12,252
618,1/13,328
618,1/14,380
618,1/15,445
618,1/16,480
618,1/17,520
618,1/18,530
618,1/19,541
618,1/20,558
619,1/03,2
619,1/04,2
619,1/05,2
619,1/06,2
619,1/07,2
619,1/08,1
619,1/09,1
619,1/10,1
619,1/11,1
619,1/12,1
619,1/13,1
619,1/14,1
619,1/15,1
619,1/16,1
619,1/17,1
619,1/18,1
619,1/19,1
619,1/20,1
620,1/03,1
620,1/04,1
620,1/05,1
620,1/06,1
620,1/07,1
620,1/08,1
620,1/09,1
620,1/10,1
620,1/11,1
620,1/12,0
620,1/13,0
620,1/14,1
620,1/15,1
620,1/16,2
620,1/17,2
620,1/18,2
620,1/19,2
620,1/20,1
621,1/03,0
621,1/04,0
621,1/05,0
621,1/06,0
621,1/07,1
621,1/08,2
621,1/09,2
621,1/10,2
621,1/11,3
621,1/12,2
621,1/13,2
621,1/14,2
621,1/15,2
621,1/16,2
621,1/17,1
621,1/18,1
621,1/19,1
621,1/20,1
622,1/03,1
622,1/04,1
622,1/05,1
622,1/06,1
622,1/07,1
622,1/08,1
622,1/09,1
622,1/10,1
622,1/11,2
622,1/12,2
622,1/13,3
622,1/14,3
622,1/15,1
622,1/16,1
622,1/17,0
622,1/18,0
622,1/19,0
622,1/20,0
623,1/03,2
623,1/04,2
623,1/05,2
623,1/06,2
623,1/07,3
623,1/08,3
623,1/09,3
623,1/10,2
623,1/11,2
623,1/12,2
623,1/13,2
623,1/14,2
623,1/15,2
623,1/16,2
623,1/17,2
623,1/18,1
623,1/19,1
623,1/20,1
624,1/03,0
624,1/04,0
624,1/05,0
624,1/06,0
624,1/07,0
624,1/08,0
624,1/09,0
624,1/10,0
624,1/11,0
624,1/12,0
624,1/13,1
624,1/14,1
624,1/15,1
624,1/16,1
624,1/17,1
624,1/18,1
624,1/19,1
624,1/20,1
625,1/03,1
625,1/04,1
625,1/05,1
625,1/06,1
625,1/07,1
625,1/08,1
625,1/09,1
625,1/10,2
625,1/11,2
625,1/12,4
625,1/13,3
625,1/14,3
625,1/15,4
625,1/16,3
625,1/17,1
625,1/18,2
625,1/19,2
625,1/20,2
626,1/03,0
626,1/04,1
626,1/05,1
626,1/06,1
626,1/07,1
626,1/08,2
626,1/09,2
626,1/10,2
626,1/11,2
626,1/12,2
626,1/13,3
626,1/14,4
626,1/15,4
626,1/16,4
626,1/17,4
626,1/18,4
626,1/19,4
626,1/20,4
627,1/03,1
627,1/04,1
627,1/05,1
627,1/06,1
627,1/07,1
627,1/08,0
627,1/09,0
627,1/10,0
627,1/11,0
627,1/12,0
627,1/13,0
627,1/14,0
627,1/15,0
627,1/16,0
627,1/17,0
627,1/18,0
627,1/19,0
627,1/20,0
628,1/03,2
628,1/04,2
628,1/05,2
628,1/06,2
628,1/07,2
628,1/08,3
628,1/09,3
628,1/10,3
628,1/11,3
628,1/12,3
628,1/13,2
628,1/14,2
628,1/15,2
628,1/16,1
628,1/17,0
628,1/18,0
628,1/19,0
628,1/20,0
629,1/03,0
629,1/04,0
629,1/05,0
629,1/06,0
629,1/07,0
629,1/08,0
629,1/09,0
629,1/10,0
629,1/11,0
629,1/12,1
629,1/13,1
629,1/14,1
629,1/15,1
629,1/16,1
629,1/17,1
629,1/18,1
629,1/19,1
629,1/20,1
631,1/03,3
631,1/04,3
631,1/05,3
631,1/06,4
631,1/07,4
631,1/08,5
631,1/09,5
631,1/10,7
631,1/11,7
631,1/12,7
631,1/13,6
631,1/14,7
631,1/15,6
631,1/16,8
631,1/17,9
631,1/18,9
631,1/19,9
631,1/20,9
632,1/03,30
632,1/04,31
632,1/05,31
632,1/06,33
632,1/07,33
632,1/08,43
632,1/09,47
632,1/10,58
632,1/11,69
632,1/12,88
632,1/13,89
632,1/14,88
632,1/15,88
632,1/16,88
632,1/17,88
632,1/18,88
632,1/19,88
632,1/20,88
633,1/03,27
633,1/04,28
633,1/05,28
633,1/06,31
633,1/07,31
633,1/08,41
633,1/09,45
633,1/10,56
633,1/11,69
633,1/12,89
633,1/13,89
633,1/14,89
633,1/15,88
633,1/16,87
633,1/17,87
633,1/18,87
633,1/19,87
633,1/20,87
634,1/03,28
634,1/04,29
634,1/05,28
634,1/06,31
634,1/07,31
634,1/08,41
634,1/09,45
634,1/10,56
634,1/11,69
634,1/12,91
634,1/13,92
634,1/14,89
634,1/15,88
634,1/16,87
634,1/17,87
634,1/18,87
634,1/19,87
634,1/20,87
635,1/03,0
635,1/04,0
635,1/05,0
635,1/06,0
635,1/07,0
635,1/08,0
635,1/09,1
635,1/10,1
635,1/11,2
635,1/12,2
635,1/13,2
635,1/14,3
635,1/15,3
635,1/16,3
635,1/17,3
635,1/18,3
635,1/19,3
635,1/20,3
636,1/03,22
636,1/04,25
636,1/05,26
636,1/06,29
636,1/07,33
636,1/08,39
636,1/09,42
636,1/10,51
636,1/11,60
636,1/12,68
636,1/13,69
636,1/14,71
636,1/15,68
636,1/16,64
636,1/17,62
636,1/18,60
636,1/19,62
636,1/20,59
637,1/03,36
637,1/04,42
637,1/05,45
637,1/06,55
637,1/07,58
637,1/08,74
637,1/09,82
637,1/10,96
637,1/11,108
637,1/12,144
637,1/13,101
637,1/14,68
637,1/15,48
637,1/16,42
637,1/17,44
637,1/18,45
637,1/19,42
637,1/20,42
638,1/03,7
638,1/04,10
638,1/05,13
638,1/06,17
638,1/07,22
638,1/08,24
638,1/09,25
638,1/10,27
638,1/11,29
638,1/12,28
638,1/13,33
638,1/14,29
638,1/15,22
638,1/16,21
638,1/17,21
638,1/18,19
638,1/19,17
638,1/20,17
639,1/03,15
639,1/04,16
639,1/05,18
639,1/06,22
639,1/07,26
639,1/08,35
639,1/09,43
639,1/10,46
639,1/11,53
639,1/12,59
639,1/13,67
639,1/14,67
639,1/15,63
639,1/16,61
639,1/17,64
639,1/18,66
639,1/19,66
639,1/20,67
640,1/03,17
640,1/04,18
640,1/05,19
640,1/06,22
640,1/07,23
640,1/08,28
640,1/09,32
640,1/10,38
640,1/11,43
640,1/12,59
640,1/13,63
640,1/14,59
640,1/15,62
640,1/16,58
640,1/17,53
640,1/18,55
640,1/19,55
640,1/20,55
641,1/03,34
641,1/04,37
641,1/05,40
641,1/06,41
641,1/07,47
641,1/08,70
641,1/09,75
641,1/10,77
641,1/11,86
641,1/12,77
641,1/13,76
641,1/14,50
641,1/15,37
641,1/16,29
641,1/17,28
641,1/18,26
641,1/19,23
641,1/20,22
642,1/03,8
642,1/04,10
642,1/05,10
642,1/06,10
642,1/07,9
642,1/08,11
642,1/09,15
642,1/10,17
642,1/11,19
642,1/12,23
642,1/13,24
642,1/14,23
642,1/15,24
642,1/16,22
642,1/17,22
642,1/18,22
642,1/19,22
642,1/20,22
643,1/03,5
643,1/04,8
643,1/05,8
643,1/06,9
643,1/07,9
643,1/08,13
643,1/09,13
643,1/10,13
643,1/11,14
643,1/12,20
643,1/13,24
643,1/14,24
643,1/15,23
643,1/16,21
643,1/17,21
643,1/18,21
643,1/19,20
643,1/20,20
644,1/03,7
644,1/04,8
644,1/05,8
644,1/06,9
644,1/07,10
644,1/08,14
644,1/09,16
644,1/10,16
644,1/11,17
644,1/12,18
644,1/13,19
644,1/14,18
644,1/15,18
644,1/16,18
644,1/17,17
644,1/18,17
644,1/19,17
644,1/20,17
645,1/03,33
645,1/04,34
645,1/05,34
645,1/06,40
645,1/07,43
645,1/08,53
645,1/09,62
645,1/10,75
645,1/11,84
645,1/12,96
645,1/13,87
645,1/14,69
645,1/15,58
645,1/16,37
645,1/17,34
645,1/18,31
645,1/19,30
645,1/20,29
646,1/03,2
646,1/04,2
646,1/05,3
646,1/06,4
646,1/07,4
646,1/08,3
646,1/09,3
646,1/10,4
646,1/11,4
646,1/12,2
646,1/13,2
646,1/14,2
646,1/15,4
646,1/16,2
646,1/17,1
646,1/18,1
646,1/19,1
646,1/20,1
648,1/03,0
648,1/04,1
648,1/05,1
648,1/06,1
648,1/07,1
648,1/08,1
648,1/09,1
648,1/10,1
648,1/11,1
648,1/12,1
648,1/13,1
648,1/14,1
648,1/15,1
648,1/16,1
648,1/17,1
648,1/18,1
648,1/19,2
648,1/20,1
649,1/03,2
649,1/04,2
649,1/05,2
649,1/06,3
649,1/07,3
649,1/08,4
649,1/09,4
649,1/10,4
649,1/11,7
649,1/12,8
649,1/13,8
649,1/14,8
649,1/15,8
649,1/16,8
649,1/17,8
649,1/18,8
649,1/19,8
649,1/20,8
650,1/03,6
650,1/04,7
650,1/05,7
650,1/06,8
650,1/07,8
650,1/08,13
650,1/09,15
650,1/10,17
650,1/11,19
650,1/12,23
650,1/13,23
650,1/14,24
650,1/15,24
650,1/16,24
650,1/17,25
650,1/18,25
650,1/19,26
650,1/20,26
651,1/03,1
651,1/04,1
651,1/05,1
651,1/06,1
651,1/07,1
651,1/08,1
651,1/09,0
651,1/10,0
651,1/11,0
651,1/12,0
651,1/13,0
651,1/14,0
651,1/15,0
651,1/16,0
651,1/17,0
651,1/18,0
651,1/19,0
651,1/20,0
652,1/03,1
652,1/04,1
652,1/05,1
652,1/06,1
652,1/07,1
652,1/08,5
652,1/09,5
652,1/10,5
652,1/11,5
652,1/12,5
652,1/13,5
652,1/14,5
652,1/15,5
652,1/16,4
652,1/17,4
652,1/18,4
652,1/19,4
652,1/20,5
653,1/03,0
653,1/04,0
653,1/05,0
653,1/06,0
653,1/07,0
653,1/08,4
653,1/09,4
653,1/10,5
653,1/11,5
653,1/12,5
653,1/13,5
653,1/14,5
653,1/15,5
653,1/16,5
653,1/17,5
653,1/18,5
653,1/19,5
653,1/20,5
654,1/03,1
654,1/04,1
654,1/05,1
654,1/06,1
654,1/07,0
654,1/08,0
654,1/09,0
654,1/10,0
654,1/11,0
654,1/12,0
654,1/13,0
654,1/14,0
654,1/15,0
654,1/16,0
654,1/17,0
654,1/18,0
654,1/19,0
654,1/20,0
655,1/03,2
655,1/04,2
655,1/05,2
655,1/06,3
655,1/07,3
655,1/08,7
655,1/09,8
655,1/10,8
655,1/11,10
655,1/12,15
655,1/13,14
655,1/14,18
655,1/15,19
655,1/16,18
655,1/17,18
655,1/18,17
655,1/19,17
655,1/20,17
656,1/03,1
656,1/04,1
656,1/05,1
656,1/06,2
656,1/07,2
656,1/08,3
656,1/09,2
656,1/10,3
656,1/11,3
656,1/12,3
656,1/13,3
656,1/14,5
656,1/15,4
656,1/16,4
656,1/17,4
656,1/18,4
656,1/19,4
656,1/20,4
657,1/03,2
657,1/04,2
657,1/05,2
657,1/06,3
657,1/07,4
657,1/08,7
657,1/09,7
657,1/10,12
657,1/11,12
657,1/12,15
657,1/13,15
657,1/14,16
657,1/15,16
657,1/16,17
657,1/17,17
657,1/18,17
657,1/19,17
657,1/20,18
658,1/03,0
658,1/04,0
658,1/05,0
658,1/06,0
658,1/07,0
658,1/08,0
658,1/09,1
658,1/10,1
658,1/11,1
658,1/12,2
658,1/13,2
658,1/14,1
658,1/15,1
658,1/16,1
658,1/17,1
658,1/18,1
658,1/19,1
658,1/20,1
659,1/03,0
659,1/04,0
659,1/05,0
659,1/06,2
659,1/07,2
659,1/08,2
659,1/09,7
659,1/10,7
659,1/11,7
659,1/12,9
659,1/13,10
659,1/14,8
659,1/15,6
659,1/16,6
659,1/17,6
659,1/18,6
659,1/19,5
659,1/20,5
660,1/03,0
660,1/04,0
660,1/05,0
660,1/06,0
660,1/07,0
660,1/08,3
660,1/09,3
660,1/10,3
660,1/11,3
660,1/12,3
660,1/13,3
660,1/14,3
660,1/15,3
660,1/16,3
660,1/17,3
660,1/18,3
660,1/19,3
660,1/20,3
661,1/03,2
661,1/04,2
661,1/05,2
661,1/06,2
661,1/07,2
661,1/08,3
661,1/09,6
661,1/10,6
661,1/11,6
661,1/12,6
661,1/13,7
661,1/14,7
661,1/15,7
661,1/16,7
661,1/17,7
661,1/18,7
661,1/19,7
661,1/20,8
662,1/03,6
662,1/04,6
662,1/05,6
662,1/06,7
662,1/07,7
662,1/08,9
662,1/09,9
662,1/10,23
662,1/11,20
662,1/12,14
662,1/13,13
662,1/14,11
662,1/15,11
662,1/16,11
662,1/17,10
662,1/18,11
662,1/19,10
662,1/20,9
663,1/03,12
663,1/04,12
663,1/05,12
663,1/06,14
663,1/07,13
663,1/08,14
663,1/09,16
663,1/10,17
663,1/11,21
663,1/12,29
663,1/13,35
663,1/14,27
663,1/15,23
663,1/16,21
663,1/17,20
663,1/18,21
663,1/19,21
663,1/20,20
664,1/03,7
664,1/04,8
664,1/05,7
664,1/06,6
664,1/07,7
664,1/08,11
664,1/09,12
664,1/10,12
664,1/11,13
664,1/12,17
664,1/13,13
664,1/14,11
664,1/15,12
664,1/16,11
664,1/17,12
664,1/18,13
664,1/19,13
664,1/20,12
665,1/03,13
665,1/04,14
665,1/05,17
665,1/06,17
665,1/07,16
665,1/08,25
665,1/09,26
665,1/10,30
665,1/11,33
665,1/12,44
665,1/13,41
665,1/14,41
665,1/15,41
665,1/16,38
665,1/17,35
665,1/18,34
665,1/19,34
665,1/20,33
666,1/03,9
666,1/04,9
666,1/05,9
666,1/06,9
666,1/07,9
666,1/08,13
666,1/09,17
666,1/10,17
666,1/11,21
666,1/12,29
666,1/13,30
666,1/14,33
666,1/15,34
666,1/16,38
666,1/17,39
666,1/18,37
666,1/19,34
666,1/20,34
667,1/03,2
667,1/04,1
667,1/05,1
667,1/06,2
667,1/07,2
667,1/08,3
667,1/09,6
667,1/10,10
667,1/11,10
667,1/12,10
667,1/13,10
667,1/14,10
667,1/15,10
667,1/16,9
667,1/17,9
667,1/18,9
667,1/19,9
667,1/20,9
668,1/03,2
668,1/04,2
668,1/05,4
668,1/06,6
668,1/07,7
668,1/08,12
668,1/09,13
668,1/10,16
668,1/11,17
668,1/12,18
668,1/13,19
668,1/14,22
668,1/15,21
668,1/16,19
668,1/17,14
668,1/18,13
668,1/19,13
668,1/20,13
669,1/03,3
669,1/04,4
669,1/05,4
669,1/06,4
669,1/07,4
669,1/08,6
669,1/09,7
669,1/10,11
669,1/11,12
669,1/12,14
669,1/13,14
669,1/14,17
669,1/15,15
669,1/16,15
669,1/17,16
669,1/18,15
669,1/19,14
669,1/20,14
670,1/03,0
670,1/04,0
670,1/05,0
670,1/06,0
670,1/07,0
670,1/08,0
670,1/09,0
670,1/10,1
670,1/11,1
670,1/12,1
670,1/13,1
670,1/14,1
670,1/15,1
670,1/16,1
670,1/17,1
670,1/18,1
670,1/19,1
670,1/20,1
671,1/03,4
671,1/04,4
671,1/05,4
671,1/06,4
671,1/07,4
671,1/08,5
671,1/09,5
671,1/10,5
671,1/11,5
671,1/12,7
671,1/13,7
671,1/14,7
671,1/15,7
671,1/16,7
671,1/17,7
671,1/18,7
671,1/19,7
671,1/20,7
672,1/03,0
672,1/04,0
672,1/05,0
672,1/06,0
672,1/07,0
672,1/08,2
672,1/09,2
672,1/10,2
672,1/11,2
672,1/12,5
672,1/13,6
672,1/14,7
672,1/15,7
672,1/16,7
672,1/17,7
672,1/18,7
672,1/19,7
672,1/20,6
673,1/03,0
673,1/04,0
673,1/05,0
673,1/06,1
673,1/07,2
673,1/08,6
673,1/09,6
673,1/10,6
673,1/11,6
673,1/12,6
673,1/13,9
673,1/14,10
673,1/15,9
673,1/16,8
673,1/17,8
673,1/18,8
673,1/19,8
673,1/20,8
674,1/03,9
674,1/04,9
674,1/05,9
674,1/06,9
674,1/07,11
674,1/08,19
674,1/09,19
674,1/10,22
674,1/11,21
674,1/12,22
674,1/13,22
674,1/14,21
674,1/15,25
674,1/16,23
674,1/17,23
674,1/18,23
674,1/19,23
674,1/20,23
675,1/03,0
675,1/04,0
675,1/05,0
675,1/06,0
675,1/07,1
675,1/08,1
675,1/09,1
675,1/10,1
675,1/11,1
675,1/12,1
675,1/13,0
675,1/14,0
675,1/15,0
675,1/16,0
675,1/17,0
675,1/18,0
675,1/19,0
675,1/20,0
676,1/03,0
676,1/04,0
676,1/05,0
676,1/06,0
676,1/07,0
676,1/08,1
676,1/09,1
676,1/10,1
676,1/11,1
676,1/12,1
676,1/13,1
676,1/14,1
676,1/15,1
676,1/16,1
676,1/17,1
676,1/18,1
676,1/19,1
676,1/20,1
677,1/03,15
677,1/04,15
677,1/05,15
677,1/06,16
677,1/07,16
677,1/08,22
677,1/09,22
677,1/10,26
677,1/11,29
677,1/12,32
677,1/13,36
677,1/14,32
677,1/15,27
677,1/16,26
677,1/17,25
677,1/18,26
677,1/19,26
677,1/20,25
678,1/03,7
678,1/04,6
678,1/05,6
678,1/06,6
678,1/07,6
678,1/08,11
678,1/09,11
678,1/10,14
678,1/11,14
678,1/12,15
678,1/13,16
678,1/14,17
678,1/15,12
678,1/16,9
678,1/17,7
678,1/18,6
678,1/19,5
678,1/20,5
680,1/03,8
680,1/04,10
680,1/05,11
680,1/06,14
680,1/07,16
680,1/08,26
680,1/09,32
680,1/10,36
680,1/11,40
680,1/12,63
680,1/13,78
680,1/14,79
680,1/15,81
680,1/16,78
680,1/17,79
680,1/18,78
680,1/19,79
680,1/20,77
681,1/03,0
681,1/04,0
681,1/05,0
681,1/06,0
681,1/07,0
681,1/08,0
681,1/09,0
681,1/10,0
681,1/11,0
681,1/12,0
681,1/13,0
681,1/14,0
681,1/15,0
681,1/16,1
681,1/17,1
681,1/18,1
681,1/19,1
681,1/20,1
682,1/03,9
682,1/04,10
682,1/05,10
682,1/06,10
682,1/07,10
682,1/08,15
682,1/09,18
682,1/10,20
682,1/11,20
682,1/12,26
682,1/13,32
682,1/14,36
682,1/15,34
682,1/16,30
682,1/17,25
682,1/18,24
682,1/19,22
682,1/20,22
683,1/03,0
683,1/04,0
683,1/05,0
683,1/06,0
683,1/07,1
683,1/08,2
683,1/09,3
683,1/10,2
683,1/11,2
683,1/12,4
683,1/13,4
683,1/14,4
683,1/15,4
683,1/16,4
683,1/17,4
683,1/18,4
683,1/19,4
683,1/20,4
684,1/03,19
684,1/04,19
684,1/05,19
684,1/06,19
684,1/07,19
684,1/08,23
684,1/09,24
684,1/10,31
684,1/11,34
684,1/12,33
684,1/13,39
684,1/14,35
684,1/15,31
684,1/16,29
684,1/17,26
684,1/18,26
684,1/19,27
684,1/20,29
685,1/03,26
685,1/04,28
685,1/05,33
685,1/06,42
685,1/07,41
685,1/08,62
685,1/09,71
685,1/10,87
685,1/11,100
685,1/12,137
685,1/13,146
685,1/14,149
685,1/15,156
685,1/16,129
685,1/17,89
685,1/18,88
685,1/19,82
685,1/20,81
687,1/03,8
687,1/04,11
687,1/05,11
687,1/06,11
687,1/07,11
687,1/08,12
687,1/09,13
687,1/10,14
687,1/11,14
687,1/12,16
687,1/13,17
687,1/14,16
687,1/15,16
687,1/16,17
687,1/17,14
687,1/18,14
687,1/19,13
687,1/20,13
689,1/03,4
689,1/04,5
689,1/05,5
689,1/06,7
689,1/07,7
689,1/08,11
689,1/09,11
689,1/10,10
689,1/11,12
689,1/12,15
689,1/13,16
689,1/14,20
689,1/15,24
689,1/16,23
689,1/17,21
689,1/18,19
689,1/19,19
689,1/20,18
691,1/03,8
691,1/04,8
691,1/05,8
691,1/06,22
691,1/07,24
691,1/08,30
691,1/09,36
691,1/10,37
691,1/11,46
691,1/12,54
691,1/13,51
691,1/14,48
691,1/15,42
691,1/16,40
691,1/17,35
691,1/18,32
691,1/19,29
691,1/20,26
692,1/03,12
692,1/04,13
692,1/05,12
692,1/06,12
692,1/07,15
692,1/08,25
692,1/09,31
692,1/10,39
692,1/11,46
692,1/12,51
692,1/13,55
692,1/14,60
692,1/15,56
692,1/16,52
692,1/17,48
692,1/18,44
692,1/19,40
692,1/20,39
693,1/03,0
693,1/04,0
693,1/05,0
693,1/06,0
693,1/07,0
693,1/08,1
693,1/09,1
693,1/10,2
693,1/11,3
693,1/12,4
693,1/13,4
693,1/14,5
693,1/15,5
693,1/16,5
693,1/17,5
693,1/18,5
693,1/19,5
693,1/20,5
694,1/03,0
694,1/04,0
694,1/05,0
694,1/06,0
694,1/07,0
694,1/08,0
694,1/09,0
694,1/10,1
694,1/11,1
694,1/12,1
694,1/13,1
694,1/14,1
694,1/15,1
694,1/16,1
694,1/17,1
694,1/18,1
694,1/19,1
694,1/20,1
695,1/03,2
695,1/04,2
695,1/05,2
695,1/06,2
695,1/07,2
695,1/08,4
695,1/09,5
695,1/10,7
695,1/11,7
695,1/12,10
695,1/13,9
695,1/14,10
695,1/15,9
695,1/16,9
695,1/17,9
695,1/18,9
695,1/19,9
695,1/20,9
697,1/03,0
697,1/04,0
697,1/05,0
697,1/06,0
697,1/07,0
697,1/08,1
697,1/09,1
697,1/10,1
697,1/11,1
697,1/12,1
697,1/13,1
697,1/14,1
697,1/15,1
697,1/16,1
697,1/17,1
697,1/18,1
697,1/19,1
697,1/20,1
698,1/03,0
698,1/04,0
698,1/05,0
698,1/06,0
698,1/07,0
698,1/08,1
698,1/09,1
698,1/10,1
698,1/11,1
698,1/12,1
698,1/13,2
698,1/14,2
698,1/15,2
