subject,number,section,times,locations,rating,workload
ANTH,471,1,TBA,TBA,4.085034013605442,3.309523809523809
ANTH,472,1,TBA,TBA,4.5,3.0
ANTH,478,1,Th 9:25am-11:15am,HQ 209 - Humanities Quadrangle 209,3.857142857142857,2.8285714285714283
ANTH,482,1,W 7pm-8:50pm,WLH 112 - William L. Harkness Hall 112,4.259340659340659,3.048484848484848
ANTH,491,1,TBA,TBA,4.007178932178933,4.228738685556867
ANTH,492,1,W 9:25am-11:15am,SML 323 - Sterling Memorial Library 323,2.0,3.0
ANTH,503,1,T 1:30pm-3:20pm,SA10 105 - 10 Sachem Street 105,4.268518518518518,2.5
ANTH,530,1,M 3:30pm-5:20pm + 1,SA10 220 - 10 Sachem Street 220 + 1,,
ANTH,542,1,M 1:30pm-3:20pm,WTS A35 - Watson Center 60 Sachem Street A35,3.927272727272727,2.787878787878788
ANTH,570,1,M 9:25am-11:15am,WTS A68 - Watson Center 60 Sachem Street A68,4.5547619047619055,3.0
ANTH,588,1,Th 9:25am-11:15am,WTS B60 - Watson Center 60 Sachem Street B60,4.676282051282051,3.319444444444444
ANTH,597,1,Th 1pm-3:50pm,S 32 - Sage Hall 32,,
ANTH,600,1,T 1:30pm-3:20pm,SA10 212 - 10 Sachem Street 212,4.0,3.266666666666666
ANTH,607,1,Th 10am-11:50am + 1,CO47 106A - 47 College Street (CLP) 106A + 1,4.909090909090909,3.772727272727273
ANTH,619,1,TBA,TBA,,
ANTH,639,1,W 1:30pm-3:20pm,WTS B39 - Watson Center 60 Sachem Street B39,4.5734126984126995,3.238095238095238
ANTH,642,1,W 9:25am-11:15am,WTS B35 - Watson Center 60 Sachem Street B35,,
ANTH,645,1,MW 11:35am-12:50pm,HLH51 101 - 51 Hillhouse Avenue 101,,
ANTH,647,1,Th 3:30pm-5:20pm,HQ 109 - Humanities Quadrangle 109,,
ANTH,648,1,W 3:30pm-5:20pm,WLH 001 - William L. Harkness Hall 001,,
ANTH,651,1,W 3:30pm-5:20pm,SA10 105 - 10 Sachem Street 105,4.510766310572812,3.804045828857859
ANTH,653,1,M 1:30pm-3:20pm,WTS A39 - Watson Center 60 Sachem Street A39,,
ANTH,666,1,TBA,TBA,,
ANTH,692,1,W 9:25am-11:15am,SML 323 - Sterling Memorial Library 323,2.0,3.0
ANTH,701,1,TBA,TBA,4.488888888888888,2.6
ANTH,714,1,TTh 2:30pm-3:45pm,HLH51 101 - 51 Hillhouse Avenue 101,,
ANTH,726,1,F 3:30pm-5:20pm,HLH51 101 - 51 Hillhouse Avenue 101,4.822222222222223,3.25
ANTH,754,1,Th 3:30pm-5:20pm,WTS A68 - Watson Center 60 Sachem Street A68,4.388888888888889,3.0
ANTH,769,1,Th 1:30pm-3:20pm + 1,YUAG 054 - Yale University Art Gallery 054 + 1,4.186507936507937,3.166666666666666
ANTH,782,1,W 7pm-8:50pm,WLH 112 - William L. Harkness Hall 112,4.259340659340659,3.048484848484848
ANTH,785,1,T 1:30pm-3:20pm,ESC 100 - Environmental Sciences Center 100,4.103174603174604,3.035714285714286
ANTH,787,1,TBA,TBA,4.5,2.833333333333333
ANTH,791,1,W 3:30pm-5:20pm,HLH51 101 - 51 Hillhouse Avenue 101,3.511904761904761,1.952380952380952
ANTH,803,1,W 9:25am-11:15am,SA10 118 - 10 Sachem Street 118,4.75,
ANTH,864,1,TTh 1pm-2:15pm,SA10 10 - 10 Sachem Street 10,4.560176976159948,2.368687520196808
ANTH,876,1,Th 9:25am-11:15am,WTS B35 - Watson Center 60 Sachem Street B35,4.2,3.0
ANTH,880,1,TBA,TBA,,
ANTH,895,1,Th 1:30pm-3:20pm + 1,SA10 220 - 10 Sachem Street 220 + 1,,
ANTH,902,1,F 1pm-4:50pm,KRN 321 - Kroon Hall 321,,
ANTH,950,1,TBA,TBA,,
ANTH,951,1,TBA,TBA,,
ANTH,952,1,TBA,TBA,,
ANTH,953,1,TBA,TBA,,
ANTH,954,1,TBA,TBA,,
ANTH,955,1,TBA,TBA,,
ANTH,964,1,W 5:30pm-7:20pm,HQ 209 - Humanities Quadrangle 209,,
ANTH,965,1,TBA,TBA,,
APHY,050,2,TTh 11:35am-12:50pm,AKW 100 - Arthur K. Watson Hall 100,3.338407888407888,2.069608632108632
APHY,100,1,MW 2:30pm-3:45pm,AKW 100 - Arthur K. Watson Hall 100,2.670631243950571,2.7277801874440533
APHY,110,1,TTh 11:35am-12:50pm,SPL 59 - Sloane Physics Laboratory 59,3.482855997171327,2.65955119853254
APHY,151,1,MW 11:35am-12:50pm,WTS A60 - Watson Center 60 Sachem Street A60,3.45060785612246,3.614258750518162
APHY,151,2,MW 11:35a-12:50p,TBA,3.45060785612246,3.614258750518162
APHY,194,1,TTh 11:35am-12:50pm,WLH 207 - William L. Harkness Hall 207,3.253620269409582,3.9349079175371062
APHY,322,1,TTh 9am-10:15am,BCT 408A - Becton Center 408A,3.260966810966811,3.356277056277056
APHY,418,1,TTh 1pm-2:15pm,WLH 114 - William L. Harkness Hall 114,5.0,2.0
APHY,449,1,TBA,TBA,3.6632653061224483,4.0
APHY,469,1,TBA,TBA,,
APHY,470,1,TTh 1pm-2:15pm,BCT 508 - Becton Center 508,4.633333333333333,4.1
APHY,472,1,TBA,TBA,4.456666666666666,4.08
APHY,549,1,TBA,TBA,3.6632653061224483,4.0
APHY,590,1,F 9am-12pm,TBA,3.528823953823954,2.111111111111111
APHY,607,1,MW 4pm-5:15pm,ML 104 - Mason Laboratory 104,3.666666666666666,3.0
APHY,610,1,TTh 11:35am-12:50pm,SPL 63 - Sloane Physics Laboratory 63,4.432692307692308,3.622222222222222
APHY,633,1,MW 11:35am-12:50pm,BCT 408 - Becton Center 408,4.444444444444444,3.0
APHY,675,1,TBA,TBA,4.241666666666666,3.266666666666667
APHY,990,1,TBA,TBA,,
ARBC,120,1,M-F 10:30am-11:20am,WLH 007 - William L. Harkness Hall 007,3.941865482188063,3.909930598751354
ARBC,120,2,M-F 10:30am-11:20am,WLH 009 - William L. Harkness Hall 009,3.941865482188063,3.909930598751354
ARBC,120,3,M-F 11:35am-12:25pm,WLH 009 - William L. Harkness Hall 009,3.941865482188063,3.909930598751354
ARBC,120,4,M-F 9:25am-10:15am,WLH 007 - William L. Harkness Hall 007,3.941865482188063,3.909930598751354
ARBC,140,1,M-F 10:30am-11:20am,WTS B52 - Watson Center 60 Sachem Street B52,3.430742477576927,3.473178527125896
ARBC,140,2,M-F 9:25am-10:15am,WTS B52 - Watson Center 60 Sachem Street B52,3.430742477576927,3.473178527125896
ARBC,146,1,TTh 11:35am-12:50pm,HQ 133 - Humanities Quadrangle 133,4.186666666666666,2.861111111111111
ARBC,151,1,MWF 1:30pm-2:20pm,HQ 309 - Humanities Quadrangle 309,3.430742477576927,3.473178527125896
ARBC,171,1,MW 2:30pm-3:45pm,HQ 309 - Humanities Quadrangle 309,4.833333333333333,2.5
ARBC,501,1,M-F 10:30am-11:20am,WLH 007 - William L. Harkness Hall 007,3.941865482188063,3.909930598751354
ARBC,501,2,M-F 10:30am-11:20am,WLH 009 - William L. Harkness Hall 009,3.941865482188063,3.909930598751354
ARBC,501,3,M-F 11:35am-12:25pm,WLH 009 - William L. Harkness Hall 009,3.941865482188063,3.909930598751354
ARBC,501,4,M-F 9:25am-10:15am,WLH 007 - William L. Harkness Hall 007,3.941865482188063,3.909930598751354
ARBC,503,1,M-F 10:30am-11:20am,WTS B52 - Watson Center 60 Sachem Street B52,3.430742477576927,3.473178527125896
ARBC,503,2,M-F 9:25am-10:15am,WTS B52 - Watson Center 60 Sachem Street B52,3.430742477576927,3.473178527125896
ARBC,505,1,MWF 1:30pm-2:20pm,HQ 309 - Humanities Quadrangle 309,3.430742477576927,3.473178527125896
ARBC,510,1,TTh 11:35am-12:50pm,HQ 133 - Humanities Quadrangle 133,4.186666666666666,2.861111111111111
ARBC,527,1,MW 2:30pm-3:45pm,HQ 309 - Humanities Quadrangle 309,4.833333333333333,2.5
ARBC,560,1,W 3:30pm-5:20pm + 1,HQ C65 - Humanities Quadrangle C65 + 1,3.75,3.125
ARBC,849,1,TBA,TBA,,
ARCG,200,1,MW 11:35am-12:50pm,HLH51 101 - 51 Hillhouse Avenue 101,,
ARCG,222,1,TTh 2:30pm-3:45pm,HQ 229 - Humanities Quadrangle 229,4.601960784313725,3.169444444444444
ARCG,255,1,TTh 11:35am-12:50pm,HLH51 101 - 51 Hillhouse Avenue 101,4.233333333333333,2.833333333333333
ARCG,326,1,F 3:30pm-5:20pm,HLH51 101 - 51 Hillhouse Avenue 101,4.822222222222223,3.25
ARCG,354,1,Th 3:30pm-5:20pm,HQ 109 - Humanities Quadrangle 109,,
ARCG,362,1,TTh 9am-10:15am,ESC 110 - Environmental Sciences Center 110,4.296369047619047,3.193471177944862
ARCG,385,1,T 1:30pm-3:20pm,ESC 100 - Environmental Sciences Center 100,4.103174603174604,3.035714285714286
ARCG,391,1,W 3:30pm-5:20pm,HLH51 101 - 51 Hillhouse Avenue 101,3.511904761904761,1.952380952380952
ARCG,399,1,Th 9:25am-11:15am,HQ 209 - Humanities Quadrangle 209,3.857142857142857,2.8285714285714283
ARCG,454,1,Th 3:30pm-5:20pm,WTS A68 - Watson Center 60 Sachem Street A68,4.388888888888889,3.0
ARCG,464,1,TTh 1pm-2:15pm,SA10 10 - 10 Sachem Street 10,4.560176976159948,2.368687520196808
ARCG,482,1,W 7pm-8:50pm,WLH 112 - William L. Harkness Hall 112,4.259340659340659,3.048484848484848
ARCG,491,1,TBA,TBA,5.0,4.0
ARCG,492,1,W 9:25am-11:15am,SML 323 - Sterling Memorial Library 323,2.0,3.0
ARCG,500,1,TBA,TBA,,
ARCG,621,1,M 1:30pm-3:20pm,HQ C01 - Humanities Quadrangle C01,,
ARCG,630,1,MW 11:35am-12:50pm,HLH51 101 - 51 Hillhouse Avenue 101,,
ARCG,654,1,Th 3:30pm-5:20pm,HQ 109 - Humanities Quadrangle 109,,
ARCG,692,1,W 9:25am-11:15am,SML 323 - Sterling Memorial Library 323,2.0,3.0
ARCG,701,1,TBA,TBA,4.488888888888888,2.6
ARCG,714,1,TTh 2:30pm-3:45pm,HLH51 101 - 51 Hillhouse Avenue 101,,
ARCG,726,1,F 3:30pm-5:20pm,HLH51 101 - 51 Hillhouse Avenue 101,4.822222222222223,3.25
ARCG,754,1,Th 3:30pm-5:20pm,WTS A68 - Watson Center 60 Sachem Street A68,4.388888888888889,3.0
ARCG,769,1,Th 1:30pm-3:20pm + 1,YUAG 054 - Yale University Art Gallery 054 + 1,4.186507936507937,3.166666666666666
ARCG,782,1,W 7pm-8:50pm,WLH 112 - William L. Harkness Hall 112,4.259340659340659,3.048484848484848
ARCG,785,1,T 1:30pm-3:20pm,ESC 100 - Environmental Sciences Center 100,4.103174603174604,3.035714285714286
ARCG,787,1,TBA,TBA,4.5,2.833333333333333
ARCG,791,1,W 3:30pm-5:20pm,HLH51 101 - 51 Hillhouse Avenue 101,3.511904761904761,1.952380952380952
ARCG,864,1,TTh 1pm-2:15pm,SA10 10 - 10 Sachem Street 10,4.560176976159948,2.368687520196808
ARCH,1012,1,MTh 2pm-6pm,RDH 6-FL - Rudolph Hall 6-FL,,
ARCH,1022,1,MTh 2pm-6pm,TBA,,
ARCH,1111,1,MTh 2pm-6pm,TBA,,
ARCH,1112,1,MTh 2pm-6pm,TBA,,
ARCH,1113,1,MTh 2pm-6pm,TBA,,
ARCH,1114,1,MTh 2pm-6pm,TBA,,
ARCH,1115,1,MTh 2pm-6pm,TBA,,
ARCH,1116,1,MTh 2pm-6pm,TBA,,
ARCH,1117,1,MTh 2pm-6pm,TBA,,
ARCH,1118,1,MTh 2pm-6pm,TBA,,
ARCH,1121,1,MTh 2pm-6pm,TBA,,
ARCH,1199,1,TBA,TBA,,
ARCH,1213,1,W 11am-12:50pm,RDH 706 - Rudolph Hall 706,,
ARCH,1224,1,W 9am-10:50am,TBA,,
ARCH,1225,1,F 9am-11:30am,TBA,,
ARCH,1227,1,T 9am-10:50am,TBA,,
ARCH,1228,1,M 11am-12:50pm,RDH 212 - Rudolph Hall 212,,
ARCH,1233,1,Th 9am-10:50am,RDH 706 - Rudolph Hall 706,,
ARCH,1245,1,TBA,TBA,,
ARCH,1293,1,Th 11am-12:50pm,LORIA 358 - Loria Center 358,,
ARCH,1299,1,TBA,TBA,,
ARCH,154,1,T 1:30pm-3:20pm + 1,RDH 7-FL - Rudolph Hall 7-FL + 1,4.138014162334088,4.4028063146262415
ARCH,162,1,F 9:25am-10:15am + 1,LORIA B51 - Loria Center B51 + 1,4.063205467372135,2.344444444444444
ARCH,200,1,Th 11:35am-1:25pm + 1,RDH HASTINGS - Rudolph Hall HASTINGS + 1,4.160839160839161,4.414918414918414
ARCH,2012,1,MW 9am-10:50am + 1,TBA,,
ARCH,2016,1,TF 2pm-6pm,TBA,,
ARCH,2022,1,F 11:30am-1pm,TBA,,
ARCH,2022,2,F 2pm-5pm,TBA,,
ARCH,2022,3,F 2pm-5pm,LORIA 358 - Loria Center 358,,
ARCH,2022,4,F 2pm-5pm,LORIA,,
ARCH,2022,5,F 11:30a-1p,TBA,,
ARCH,2022,6,F 11:30a-1p,TBA,,
ARCH,2223,1,T 11am-12:50pm,RDH 706 - Rudolph Hall 706,,
ARCH,2226,1,W 2pm-3:50pm,RDH 706 - Rudolph Hall 706,,
ARCH,2238,1,F 11am-12:50pm,TBA,,
ARCH,2240,1,Th 11am-12:50pm,RDH 212 - Rudolph Hall 212,,
ARCH,2241,1,T 11am-12:50pm,RDH 322 - Rudolph Hall 322,,
ARCH,2243,1,T 2pm-3:50pm,RDH 322 - Rudolph Hall 322,,
ARCH,2299,1,TBA,TBA,,
ARCH,251,1,MWF 1:30pm-3:20pm + 1,RDH 705 - Rudolph Hall 705 + 1,3.691844919786096,4.906340718105423
ARCH,280,1,TBA,TBA,3.935771782467948,2.477849872811081
ARCH,3012,1,W 11am-12:30pm,TBA,,
ARCH,3092,1,TBA,TBA,,
ARCH,314,1,Th 1:30pm-3:20pm,RDH 706 - Rudolph Hall 706,,
ARCH,3201,1,F 2pm-3:50pm,RDH 212 - Rudolph Hall 212,,
ARCH,3202,1,Th 9am-10:50am,RDH 322 - Rudolph Hall 322,,
ARCH,3204,1,Th 11am-12:50pm,RDH 322 - Rudolph Hall 322,,
ARCH,3205,1,F 2pm-3:50pm,TBA,,
ARCH,324,1,TBA,TBA,,
ARCH,324,2,TBA,TBA,,
ARCH,325,1,F 9:25am-11:15am,LORIA 258 - Loria Center 258,3.0,3.0
ARCH,3283,1,T 9am-10:50am,RDH 322 - Rudolph Hall 322,,
ARCH,3297,1,T 4pm-5:50pm,RDH 322 - Rudolph Hall 322,,
ARCH,3299,1,TBA,TBA,,
ARCH,3316,1,Th 11am-12:50pm,RDH 706 - Rudolph Hall 706,,
ARCH,3317,1,T 9:25am-11:15am,LORIA 360 - Loria Center 360,,
ARCH,332,1,Th 1:30pm-3:20pm + 1,RDH 322 - Rudolph Hall 322 + 1,,
ARCH,341,1,MW 10:30am-11:20am + 1,LC 102 - Linsly-Chittenden Hall 102 + 1,3.625609154074333,2.327912948827981
ARCH,341,A,MW 10:30-11:20a; W 11:30a-12:20p,TBA,3.625609154074333,2.327912948827981
ARCH,354,1,TBA,TBA,2.5,2.5
ARCH,360,1,M 1:30pm-3:20pm + 1,RDH B07 - Rudolph Hall B07 + 1,4.183333333333334,3.774242424242424
ARCH,363,1,T 12pm-3pm,RDH B07 - Rudolph Hall B07,,
ARCH,4209,1,W 11am-12:50pm,RDH 322 - Rudolph Hall 322,,
ARCH,4216,1,MW 10:30am-11:20am + 1,LC 102 - Linsly-Chittenden Hall 102 + 1,3.625609154074333,2.327912948827981
ARCH,4221,1,T 4pm-7pm,RDH 706 - Rudolph Hall 706,,
ARCH,4223,1,F 11am-12:50pm,RDH 322 - Rudolph Hall 322,,
ARCH,4233,1,T 2pm-3:50pm,LORIA 358 - Loria Center 358,,
ARCH,4253,1,Th 9am-10:50am,RDH 212 - Rudolph Hall 212,,
ARCH,4254,1,Th 11am-12:50pm,LORIA 258 - Loria Center 258,,
ARCH,4299,1,TBA,TBA,,
ARCH,4299,2,TBA,TBA,,
ARCH,471,1,TBA,TBA,4.566666666666666,3.5
ARCH,491,1,TBA,TBA,3.7,4.45
ARCH,494,1,MW 1:30pm-3:20pm + 1,RDH 703 - Rudolph Hall 703 + 1,3.116486291486291,4.485406260406261
ARCH,552,1,F 2pm-3:50pm,TBA,,
ARCH,554,1,F 2pm-3:50pm,TBA,,
ARCH,555,1,TBA,TBA,,
ARCH,559,1,TBA,TBA,,
ARCH,569,1,TBA,TBA,,
ART,004,1,TTh 1:30pm-3:20pm + 1,GREEN B03 - Green Hall (1156 Chapel) B03 + 1,4.315842490842491,2.773534798534798
ART,007,1,MW 1pm-2:15pm,GREEN 209 - Green Hall (1156 Chapel) 209,3.729166666666667,3.166666666666666
ART,014,1,W 1:30pm-4:30pm,EDG36 023 - 36 Edgewood Ave. Sculpture Bld 023,4.5649350649350655,1.883116883116883
ART,106,1,T 1:30pm-4:30pm + 1,JE L23 - Jonathan Edwards College L23 + 1,,
ART,110,1,TTh 1:30pm-3:20pm,EDG36 119 - 36 Edgewood Ave. Sculpture Bld 119,4.224811608144942,2.658209074875741
ART,111,1,MW 3:30pm-5:20pm,GREEN G01 - Green Hall (1156 Chapel) G01,3.447082144908232,2.646383326818109
ART,114,1,MW 1:30pm-3:20pm,GREEN G01 - Green Hall (1156 Chapel) G01,4.087175297829512,3.0637307919802472
ART,114,2,TTh 1:30pm-3:20pm,GREEN G01 - Green Hall (1156 Chapel) G01,4.087175297829512,3.0637307919802472
ART,114,3,MW 10:30am-12:20pm,GREEN G01 - Green Hall (1156 Chapel) G01,4.087175297829512,3.0637307919802472
ART,114,4,TTh 3:30pm-5:20pm,GREEN G01 - Green Hall (1156 Chapel) G01,4.087175297829512,3.0637307919802472
ART,130,1,MW 1:30pm-3:20pm,GREEN 207 - Green Hall (1156 Chapel) 207,4.129476770506182,3.064964175258292
ART,130,2,TTh 10:30am-12:20pm,GREEN 207 - Green Hall (1156 Chapel) 207,4.129476770506182,3.064964175258292
ART,132,1,TTh 10:30am-12:20pm,GREEN 210 - Green Hall (1156 Chapel) 210,4.253651214877901,3.763246421998215
ART,136,1,TTh 10:30am-12:20pm,GREEN G32 - Green Hall (1156 Chapel) G32,4.612454801091165,4.105637039727949
ART,138,1,MW 1:30pm-3:20pm,GREEN B03 - Green Hall (1156 Chapel) B03,4.3228580376539565,3.43480499092744
ART,138,2,MW 10:30am-12:20pm,GREEN B03 - Green Hall (1156 Chapel) B03,4.3228580376539565,3.43480499092744
ART,142,1,M 1:30pm-5:20pm,EDG36 023 - 36 Edgewood Ave. Sculpture Bld 023,3.812519936204147,3.8712254120148852
ART,145,1,M 1:30pm-5:20pm,TBA,4.278143384393384,3.126753801753801
ART,210,1,MW 10:30am-12:20pm,EDG36 115 - 36 Edgewood Ave. Sculpture Bld 115,4.267857142857143,2.356481481481481
ART,235,1,W 1:30pm-5:20pm,ELM294 303 - Broadway Rehearsal Lofts 303,4.6111111111111125,2.631111111111111
ART,264,1,F 8:25am-12:20pm,GREEN 210 - Green Hall (1156 Chapel) 210,4.578921078921079,3.743156843156843
ART,265,1,M 8:25am-12:20pm,GREEN 210 - Green Hall (1156 Chapel) 210,4.519642857142857,3.84845238095238
ART,266,1,W 1:30pm-3:20pm,GREEN 210 - Green Hall (1156 Chapel) 210,4.666666666666667,3.0
ART,285,1,WF 10:30am-12:20pm,GREEN 209 - Green Hall (1156 Chapel) 209,4.329626237959571,4.021113146113147
ART,294,1,MW 3:30pm-5:20pm,TBA,,
ART,331,1,MW 1:30pm-3:20pm,GREEN 211 - Green Hall (1156 Chapel) 211,3.956828356828357,3.415944240944241
ART,337,1,TTh 10:30am-12:20pm,GREEN B03 - Green Hall (1156 Chapel) B03,3.166666666666666,4.166666666666667
ART,341,1,M 1:30pm-5:20pm,TBA,4.255555555555556,3.694444444444444
ART,342,1,W 8:25am-12:20pm,EDG36 023 - 36 Edgewood Ave. Sculpture Bld 023,4.086734693877551,3.8265306122448983
ART,356,1,MW 10:30am-12:20pm + 1,GREEN C014 - Green Hall (1156 Chapel) C014 + 1,4.295286195286195,3.269921436588103
ART,360,1,W 1:30pm-5:20pm,EDG36 123 - 36 Edgewood Ave. Sculpture Bld 123,,
ART,369,1,T 1:30pm-5:20pm + 1,GREEN 210 - Green Hall (1156 Chapel) 210 + 1,4.48061224489796,3.6
ART,385,1,MW 1:30pm-3:20pm + 1,CCAM + 1,4.425,3.7125
ART,395,1,M 7pm-8:50pm,GREEN B03 - Green Hall (1156 Chapel) B03,3.555572632495709,2.600617331386562
ART,401,1,WF 1:30pm-3:20pm,GREEN G32 - Green Hall (1156 Chapel) G32,3.830952380952381,3.136904761904762
ART,421,1,TTh 10:30am-12:20pm,GREEN G01 - Green Hall (1156 Chapel) G01,,
ART,433,1,T 1:30pm-5:20pm,GREEN 211 - Green Hall (1156 Chapel) 211,4.605555555555555,3.355555555555556
ART,443,1,T 8:25am-12:20pm,TBA,4.683333333333334,4.361904761904761
ART,457,1,TTh 10:30am-12:20pm,GREEN C014 - Green Hall (1156 Chapel) C014,4.375238095238095,3.131904761904761
ART,469,1,W 8:25am-12:20pm,GREEN 210 - Green Hall (1156 Chapel) 210,4.309013605442177,3.590136054421768
ART,472,1,TBA,TBA,4.636111111111111,3.633333333333333
ART,495,1,TBA,TBA,3.47663821939032,3.049904163297021
ART,496,1,F 9:25am-11:15am,GREEN B03 - Green Hall (1156 Chapel) B03,3.324206349206349,3.772435897435898
ART,511,1,W 3:30pm-6:30pm,TBA,,
ART,513,1,T 6pm-9pm,GREEN C220 - Green Hall (1156 Chapel) C220,,
ART,533,1,T 1:30pm-5:20pm,GREEN C220 - Green Hall (1156 Chapel) C220,,
ART,545,1,TBA,TBA,,
ART,550,1,Th 2pm-5pm,GREEN C014 - Green Hall (1156 Chapel) C014,,
ART,585,1,M 2:30pm-5:30pm + 1,GREEN C220 - Green Hall (1156 Chapel) C220 + 1,,
ART,619,1,Th 2pm-5pm + 1,EDG36 204 - 36 Edgewood Ave. Sculpture Bld 204 + 1,,
ART,631,1,M 1pm-5pm,EDG36 204 - 36 Edgewood Ave. Sculpture Bld 204,,
ART,645,1,TBA,TBA,,
ART,678,1,T 1:30pm-4:30pm,EDG36 204 - 36 Edgewood Ave. Sculpture Bld 204,,
ART,686,1,Th 10am-1pm,EDG36 204 - 36 Edgewood Ave. Sculpture Bld 204,,
ART,688,1,TBA,TBA,,
ART,711,1,F 10:30am-5:30pm,GREEN 107 - Green Hall (1156 Chapel) 107,,
ART,721,1,Th 1:30pm-6:15pm,GREEN 109 - Green Hall (1156 Chapel) 109,,
ART,731,1,T 12:30pm-3pm,TBA,,
ART,739,1,T 4:30pm-7pm,GREEN 107 - Green Hall (1156 Chapel) 107,,
ART,742,1,W 1:30pm-5:30pm,GREEN 109 - Green Hall (1156 Chapel) 109,,
ART,743,1,F 1:30pm-5:30pm,GREEN 109 - Green Hall (1156 Chapel) 109,,
ART,745,1,M 1:30pm-5:30pm,GREEN 109 - Green Hall (1156 Chapel) 109,,
ART,751,1,F 11am-3pm,TBA,,
ART,762,1,Th 1:30pm-5:30pm,GREEN 210 - Green Hall (1156 Chapel) 210,,
ART,782,1,T 6pm-9pm + 1,GREEN 109 - Green Hall (1156 Chapel) 109 + 1,,
ART,783,1,TBA,TBA,,
ART,784,1,F 1:30pm-4:30pm,EDG36 204 - 36 Edgewood Ave. Sculpture Bld 204,,
ART,802,1,T 11am-2pm + 1,GREEN G10 - Green Hall (1156 Chapel) G10 + 1,,
ART,825,1,Th 3:30pm-6:30pm,GREEN G10 - Green Hall (1156 Chapel) G10,,
ART,829,1,W 2pm-4:30pm,GREEN G10 - Green Hall (1156 Chapel) G10,,
ART,845,1,T 3:30pm-6:30pm,GREEN G10 - Green Hall (1156 Chapel) G10,,
ART,853,1,F 10am-1pm,GREEN G10 - Green Hall (1156 Chapel) G10,,
ART,S110,1,TTh 1:30pm-3:20pm,EDG36 119 - 36 Edgewood Ave. Sculpture Bld 119,4.714285714285714,2.714285714285714
ASL,120,1,M-F 10:30am-11:20am,WALL53 108 - 53 Wall Street 108,4.875,2.435909090909091
ASL,120,2,M-F 9:25am-10:15am,DOW 100 - Dow Hall 100,4.875,2.435909090909091
ASL,120,3,M-F 9:25am-10:15am,DOW B-21 - Dow Hall B-21,4.875,2.435909090909091
ASL,120,4,M-F 10:30am-11:20am,DOW 100 - Dow Hall 100,4.875,2.435909090909091
ASL,120,5,M-F 10:30am-11:20am,DOW B-21 - Dow Hall B-21,4.875,2.435909090909091
ASL,120,6,M-F 11:35am-12:25pm,DOW B-21 - Dow Hall B-21,4.875,2.435909090909091
ASL,120,7,M-F 11:35am-12:25pm,DOW 100 - Dow Hall 100,4.875,2.435909090909091
ASL,140,1,M-F 11:35am-12:25pm,WALL53 108 - 53 Wall Street 108,,
ASL,140,2,MTWThF 11:35a-12:25p,TBA,,
ASTR,030,1,TBA,TBA,3.968052565378768,3.045418989804016
ASTR,105,1,MW 11:35am-12:50pm,WTS A53 - Watson Center 60 Sachem Street A53,3.565683487325278,2.801539919450367
ASTR,120,1,MW 1pm-2:15pm,HLH17 101 - 17 Hillhouse Avenue 101,3.434737347978975,3.102692147048307
ASTR,180,1,MWF 9:25am-10:15am,HLH17 101 - 17 Hillhouse Avenue 101,3.780844645550528,2.976282051282052
ASTR,310,1,MW 4pm-5:15pm,ESC 110 - Environmental Sciences Center 110,3.212515262515262,3.001275267941934
ASTR,355,1,TTh 9am-10:15am,WTS A46 - Watson Center 60 Sachem Street A46,3.8777777777777773,2.25
ASTR,380,1,MW 4pm-5:15pm,HLH17 03 - 17 Hillhouse Avenue 03,3.6507936507936503,
ASTR,385,1,TTh 1pm-2:15pm,WTS A48 - Watson Center 60 Sachem Street A48,3.0,3.0
ASTR,472,1,TBA,TBA,,
ASTR,491,1,TBA,TBA,4.611111111111111,4.111111111111111
ASTR,492,1,TBA,TBA,,
ASTR,501,1,MW 9am-10:15am,SPL 48 - Sloane Physics Laboratory 48,,
ASTR,510,1,MW 4pm-5:15pm,HLH17 03 - 17 Hillhouse Avenue 03,3.6507936507936503,
ASTR,555,1,TTh 9am-10:15am,WTS A46 - Watson Center 60 Sachem Street A46,3.8777777777777773,2.25
ASTR,570,1,TTh 4pm-5:15pm,WTS A60 - Watson Center 60 Sachem Street A60,3.401785714285714,2.5
ASTR,580,1,TBA,TBA,,
ASTR,585,1,TTh 1pm-2:15pm,WTS A48 - Watson Center 60 Sachem Street A48,3.0,3.0
ASTR,711,1,F 1:45pm-3:15pm,WTS A51 - Watson Center 60 Sachem Street A51,2.666666666666666,2.0
B&BS,501,1,TBA,TBA,2.25,1.0
B&BS,503,1,TBA,TBA,2.297619047619047,1.5714285714285712
B&BS,680,1,Th 3pm-4:30pm,TBA,4.049107142857142,3.333333333333333
BENG,249,1,TTh 1pm-2:15pm,WLH 117 - William L. Harkness Hall 117,2.6378167203729648,3.8819649491536463
BENG,249,A,Th 7pm-7:50pm,TBA,2.6378167203729648,3.8819649491536463
BENG,249,B,W 7pm-7:50pm,TBA,2.6378167203729648,3.8819649491536463
BENG,352,1,TTh 11:35am-12:50pm,WTS A74 - Watson Center 60 Sachem Street A74,3.275696335317701,3.1869629871793492
BENG,353,1,MW 9am-10:15am,HLH17 115 - 17 Hillhouse Avenue 115,3.71633924650229,3.273454170864656
BENG,353,A,MW 9-10:15a,TBA,3.71633924650229,3.273454170864656
BENG,353,B,MW 9-10:15a,TBA,3.71633924650229,3.273454170864656
BENG,356L,1,TBA,TBA,2.694430702783105,2.798366874093647
