subject,number,section,times,locations,areas,skills,num_students,rating,workload,Hu,Sc,So,L,QR,WR
HSAR,401,1,Th 13.30-15.20,LORIA 358,Hu,WR,9.0,4.09,3.68,True,False,False,False,False,True
HSAR,412,1,W 9.25-11.15,LORIA 259,Hu,[],11.0,4.44,2.56,True,False,False,False,False,False
HSAR,413,1,T 13.30-15.20 + 1,LORIA 250 + 1,Hu,[],19.0,4.8100000000000005,3.94,True,False,False,False,False,False
HSAR,424,1,1 HTBA,,Hu,[],9.0,4.42,2.98,True,False,False,False,False,False
HSAR,436,1,Th 13.30-15.20,LORIA 259,Hu,[],6.0,3.67,3.5,True,False,False,False,False,False
HSAR,437,1,T 13.30-15.20,LORIA 358,Hu,WR,,,,True,False,False,False,False,True
HSAR,442,1,T 13.30-15.20,LORIA 258,,[],,,,False,False,False,False,False,False
HSAR,447,1,Th 9.25-11.15,LORIA 258,Hu,[],11.0,3.6,2.91,True,False,False,False,False,False
HSAR,450,1,W 13.30-15.20,LORIA 360,Hu,[],14.0,4.0,3.85,True,False,False,False,False,False
HSAR,472,1,W 13.30-15.20,LORIA 358,Hu,[],10.0,4.21,2.69,True,False,False,False,False,False
HSAR,478,1,Th 13.30-15.20,BAC 112,,[],9.0,3.29,3.38,False,False,False,False,False,False
HSAR,479,1,T 13.30-15.20,LC 104,Hu,WR,13.0,4.1,3.0,True,False,False,False,False,True
HSAR,484,1,W 9.25-11.15,LORIA 258,Hu,[],17.0,4.8100000000000005,2.29,True,False,False,False,False,False
HSAR,484,2,Th 9.25-11.15,LORIA 360,Hu,[],17.0,4.8100000000000005,2.29,True,False,False,False,False,False
HSAR,490,1,1 HTBA,,Hu,[],16.0,3.71,2.95,True,False,False,False,False,False
HSAR,498,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
HSAR,499,1,1 HTBA,,,[],4.0,4.22,4.23,False,False,False,False,False,False
HSAR,512,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
HSAR,512,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
HSAR,512,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
HSAR,514,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
HSAR,524,1,Th 13.30-15.20,LORIA 360,,[],,,,False,False,False,False,False,False
HSAR,527,1,M 9.25-11.15,LORIA 360,,[],,,,False,False,False,False,False,False
HSAR,528,1,W 9.25-11.15,LORIA 360,,[],,,,False,False,False,False,False,False
HSAR,530,1,W 15.30-17.20,WLH 204,,[],,,,False,False,False,False,False,False
HSAR,531,1,W 13.30-15.20,LORIA 258,,[],,,,False,False,False,False,False,False
HSAR,533,1,T 10.30-12.20,LORIA 258,,[],,,,False,False,False,False,False,False
HSAR,535,1,Th 13.30-15.20,BRW35 215,,[],,,,False,False,False,False,False,False
HSAR,537,1,F 10.30-12.20,LORIA 360,,[],,,,False,False,False,False,False,False
HSAR,538,1,F 9.25-11.15,LORIA 358,,[],,,,False,False,False,False,False,False
HSAR,563,1,W 9.25-11.15,LORIA B50,,[],2.0,,,False,False,False,False,False,False
HSAR,592,1,M 13.30-15.20,LORIA 360,,[],,,,False,False,False,False,False,False
HSAR,604,1,Th 9.25-11.15,LORIA 358,,[],,,,False,False,False,False,False,False
HSAR,641,1,W 13.30-15.20,LORIA 259,,[],12.0,,,False,False,False,False,False,False
HSAR,668,1,T 13.30-15.20,LORIA 360,,[],,,,False,False,False,False,False,False
HSAR,675,1,F 13.30-15.20,LORIA 358,,[],8.0,3.75,3.63,False,False,False,False,False,False
HSAR,684,1,M 10.30-12.20,LORIA 358,,[],14.0,,,False,False,False,False,False,False
HSAR,697,1,T 9.25-11.15,LORIA 360,,[],5.0,,,False,False,False,False,False,False
HSAR,730,1,Th 13.30-15.20,LORIA 258,,[],8.0,3.17,3.17,False,False,False,False,False,False
HSAR,795,1,W 9.25-11.15,LORIA 358,,[],5.0,,,False,False,False,False,False,False
HSAR,842,1,W 17.30-19.20,PH 207,,[],,,,False,False,False,False,False,False
HSHM,005,1,TTh 13.00-14.15,BF S-29,Hu,WR,18.0,3.47,2.91,True,False,False,False,False,True
HSHM,206,1,TTh 11.35-12.25 + 1,LORIA 351,Hu,[],30.0,3.41,3.32,True,False,False,False,False,False
HSHM,211,1,MW 10.30-11.20 + 1,WLH 119,Hu,[],78.0,3.68,2.79,True,False,False,False,False,False
HSHM,237,1,M 13.30-15.10 + 1,LORIA B51,Hu,[],,,,True,False,False,False,False,False
HSHM,321,1,MW 11.35-12.25 + 1,WLH 208,Hu,[],,,,True,False,False,False,False,False
HSHM,407,1,T 13.30-15.20,LC 206,Hu,WR,16.0,4.04,3.18,True,False,False,False,False,True
HSHM,424,1,W 15.30-17.20,LORIA 358,Hu,WR,3.0,,,True,False,False,False,False,True
HSHM,433,1,F 13.30-15.20,LC 105,Hu,WR,10.0,4.0,2.8,True,False,False,False,False,True
HSHM,441,1,Th 15.30-17.20,LC 205,Hu,WR,11.0,4.3,3.0,True,False,False,False,False,True
HSHM,453,1,T 13.30-15.20,WLH 202,"Hu, Sc",[],21.0,3.65,2.74,True,True,False,False,False,False
HSHM,468,1,T 15.30-17.20,LC 206,Hu,WR,9.0,4.0,3.01,True,False,False,False,False,True
HSHM,471,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
HSHM,473,1,M 13.30-15.20,WLH 009,Hu,[],17.0,4.46,2.91,True,False,False,False,False,False
HSHM,475,1,T 9.25-11.15,LORIA 358,Hu,WR,15.0,3.17,3.33,True,False,False,False,False,True
HSHM,477,1,M 13.30-15.20,WHC 208,Hu,[],,,,True,False,False,False,False,False
HSHM,479,1,Th 13.30-15.20,LC 205,Hu,WR,10.0,3.0,2.75,True,False,False,False,False,True
HSHM,490,1,1 HTBA,,,[],27.0,3.77,3.46,False,False,False,False,False,False
HSHM,491,1,1 HTBA,,,[],29.0,3.84,4.26,False,False,False,False,False,False
HSHM,492,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
HSHM,692,1,W 17.30-19.20,PH 207,,[],,,,False,False,False,False,False,False
HSHM,702,1,T 13.30-15.20,LC 205,,[],8.0,4.35,3.35,False,False,False,False,False,False
HSHM,710,1,Th 9.25-11.15,LC 205,,[],12.0,4.86,3.5700000000000003,False,False,False,False,False,False
HSHM,736,1,W 15.30-17.20,WLH 011,,[],12.0,4.25,3.5,False,False,False,False,False,False
HSHM,744,1,T 9.25-11.15,YK220 100,,[],7.0,,,False,False,False,False,False,False
HSHM,749,1,W 13.30-15.20,SML 177,,[],,,,False,False,False,False,False,False
HSHM,761,1,M 9.25-11.15,WALL81 201,,[],16.0,4.82,3.46,False,False,False,False,False,False
HSHM,765,1,W 13.30-15.20,PH 312,,[],,,,False,False,False,False,False,False
HSHM,920,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
HSHM,930,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
HSHM,930,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
HUMS,072,1,MW 11.35-12.50,LC 205,Hu,WR,17.0,5.0,2.35,True,False,False,False,False,True
HUMS,083,1,T 13.30-15.20 + 1,SML 120C,Hu,WR,10.0,4.5600000000000005,3.56,True,False,False,False,False,True
HUMS,143,1,1 HTBA,,Hu,[],13.0,4.18,3.0,True,False,False,False,False,False
HUMS,151,1,1 HTBA,,Hu,[],11.0,4.22,2.42,True,False,False,False,False,False
HUMS,153,1,1 HTBA,,Hu,[],10.0,4.6,2.58,True,False,False,False,False,False
HUMS,162,1,W 15.30-17.20,WLH 001,Hu,WR,10.0,4.31,2.5300000000000002,True,False,False,False,False,True
HUMS,166,1,TTh 11.35-12.50,CO493 208,Hu,[],,,,True,False,False,False,False,False
HUMS,177,1,W 15.30-17.20,STOECK 313,Hu,WR,,,,True,False,False,False,False,True
HUMS,189,1,T 13.30-15.20,STOECK 313,Hu,[],,,,True,False,False,False,False,False
HUMS,201,1,TTh 13.30-14.20,GR109 ROSENFELD,Hu,[],18.0,4.39,3.15,True,False,False,False,False,False
HUMS,211,1,W 9.25-11.15,WHC B-03,Hu,WR,16.0,4.53,2.93,True,False,False,False,False,True
HUMS,212,1,W 13.30-15.20,CO493 106,Hu,[],7.0,4.32,3.13,True,False,False,False,False,False
HUMS,213,1,MW 11.35-12.25 + 1,WLH 117,Hu,WR,12.0,4.2,3.3,True,False,False,False,False,True
HUMS,220,1,T 13.30-15.20,LC 206,Hu,WR,16.0,4.3,3.21,True,False,False,False,False,True
HUMS,241,1,F 9.25-11.15,HLH31 108,Hu,[],8.0,4.0,2.43,True,False,False,False,False,False
HUMS,247,1,M 15.30-17.20,WLH 011,"Hu, So",[],15.0,3.86,3.22,True,False,True,False,False,False
HUMS,252,1,W 13.00-16.00,,Hu,WR,12.0,4.28,2.47,True,False,False,False,False,True
HUMS,255,1,MW 9.25-10.15 + 1,LC 101,Hu,WR,7.0,4.64,2.74,True,False,False,False,False,True
HUMS,267,1,MW 13.00-14.15,WLH 115,Hu,WR,,,,True,False,False,False,False,True
HUMS,277,1,TTh 13.00-14.15,WLH 211,Hu,[],12.0,3.89,2.75,True,False,False,False,False,False
HUMS,287,1,T 9.25-11.15,LC 208,Hu,[],16.0,4.32,2.83,True,False,False,False,False,False
HUMS,288,1,W 15.30-17.20 + 1,WLH 115,Hu,WR,3.0,4.66,4.58,True,False,False,False,False,True
HUMS,292,1,TTh 13.00-14.15,YK212 004,Hu,[],20.0,4.33,3.2800000000000002,True,False,False,False,False,False
HUMS,305,1,TTh 11.35-12.50,ELM143 106,Hu,[],13.0,3.91,3.24,True,False,False,False,False,False
HUMS,316,1,M 9.25-11.15,HLH31 108,Hu,[],18.0,4.35,2.5300000000000002,True,False,False,False,False,False
HUMS,317,1,T 15.30-18.30,WLH 203,Hu,[],3.0,4.5,3.27,True,False,False,False,False,False
HUMS,318,1,W 9.25-11.15,HLH31 108,Hu,[],16.0,3.3,3.7,True,False,False,False,False,False
HUMS,320,1,M 9.25-11.15,WHC B-04,Hu,[],12.0,4.46,3.18,True,False,False,False,False,False
HUMS,336,1,T 13.30-15.20,WLH 202,"Hu, Sc",[],21.0,3.7800000000000002,2.88,True,True,False,False,False,False
HUMS,342,1,T 15.30-17.20,CO451 B-04,Hu,[],7.0,4.14,3.06,True,False,False,False,False,False
HUMS,352,1,TTh 11.35-12.50,LC 211 + 1,Hu,[],39.0,4.38,3.7,True,False,False,False,False,False
HUMS,358,1,Th 13.30-15.20,RKZ 102,"Hu, So",[],,,,True,False,True,False,False,False
HUMS,380,1,MW 14.30-15.45,LC 206,Hu,WR,21.0,3.74,3.09,True,False,False,False,False,True
HUMS,387,1,F 9.25-11.15,RKZ 08,Hu,[],,,,True,False,False,False,False,False
HUMS,411,1,MW 9.00-10.15 + 1,LC 209 + 1,Hu,[],14.0,4.45,2.9699999999999998,True,False,False,False,False,False
HUMS,411,2,MW 9.00-10.15 + 1,WLH 006 + 1,Hu,[],15.0,4.45,2.9699999999999998,True,False,False,False,False,False
HUMS,411,3,MW 13.00-14.15 + 1,WLH 203 + 1,Hu,[],15.0,4.45,2.9699999999999998,True,False,False,False,False,False
HUMS,411,4,MW 14.30-15.45 + 1,WTS A38 + 1,Hu,[],15.0,4.45,2.9699999999999998,True,False,False,False,False,False
HUMS,411,5,TTh 9.00-10.15 + 1,BM 013 + 1,Hu,[],15.0,4.45,2.9699999999999998,True,False,False,False,False,False
HUMS,411,6,TTh 11.35-12.50 + 1,BF S-28 + 1,Hu,[],14.0,4.45,2.9699999999999998,True,False,False,False,False,False
HUMS,411,7,TTh 11.35-12.50 + 1,BF S-29 + 1,Hu,[],15.0,4.45,2.9699999999999998,True,False,False,False,False,False
HUMS,411,8,TTh 13.00-14.15 + 1,WLH 001 + 1,Hu,[],15.0,4.45,2.9699999999999998,True,False,False,False,False,False
HUMS,427,1,TTh 14.30-15.45,WLH 001,Hu,[],14.0,4.8100000000000005,3.98,True,False,False,False,False,False
HUMS,456,1,1 HTBA,,Hu,[],18.0,4.8,3.5300000000000002,True,False,False,False,False,False
HUMS,463,1,M 13.30-15.20,WHC 208,Hu,[],,,,True,False,False,False,False,False
HUMS,471,1,1 HTBA,,,[],2.0,4.5,3.75,False,False,False,False,False,False
HUMS,491,1,1 HTBA,,,[],7.0,4.52,4.29,False,False,False,False,False,False
IBIO,503,1,1 HTBA,,,[],8.0,,,False,False,False,False,False,False
IBIO,531,1,TTh 14.30-15.45,,,[],15.0,4.36,3.64,False,False,False,False,False,False
IBIO,539,1,Th 14.30-16.30,GEO300 354,,[],17.0,,,False,False,False,False,False,False
IBIO,601,1,1 HTBA,,,[],17.0,4.25,2.0,False,False,False,False,False,False
IBIO,612,1,1 HTBA,,,[],6.0,5.0,3.88,False,False,False,False,False,False
IBIO,613,1,1 HTBA,,,[],7.0,5.0,4.0,False,False,False,False,False,False
IMED,635,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
IMED,635,2,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
IMED,635,3,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
IMED,655,1,W 13.00-15.00,,,[],6.0,,,False,False,False,False,False,False
IMED,662,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
IMED,670,1,W 15.00-17.00,,,[],,,,False,False,False,False,False,False
IMED,680,1,Th 15.00-16.30,TAC N223,,[],8.0,4.0,3.33,False,False,False,False,False,False
IMED,901,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
INDN,120,1,M-F 9.25-10.15,WLH 204,,L,16.0,4.59,2.67,False,False,False,True,False,False
INDN,120,2,M-F 10.30-11.20,WLH 204,,L,16.0,4.59,2.67,False,False,False,True,False,False
INDN,140,1,M-F 9.25-10.15,WLH 210,,L,7.0,4.5600000000000005,2.6,False,False,False,True,False,False
INDN,140,2,M-F 10.30-11.20,WLH 210,,L,7.0,4.5600000000000005,2.6,False,False,False,True,False,False
INDN,160,1,1 HTBA,,,L,2.0,4.77,2.36,False,False,False,True,False,False
INDN,180,1,1 HTBA,,,[],9.0,5.0,2.77,False,False,False,False,False,False
INDN,471,1,1 HTBA,,,[],2.0,4.75,2.0,False,False,False,False,False,False
INDN,570,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
INDN,570,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
INP,507,1,TTh 15.00-16.00,SHM LE25,,[],7.0,3.67,3.0,False,False,False,False,False,False
INP,512,1,1 HTBA,,,[],17.0,4.8,4.46,False,False,False,False,False,False
INP,514,1,1 HTBA,,,[],,,,False,False,False,False,False,False
INP,519,1,1 HTBA,,,[],,,,False,False,False,False,False,False
INP,532,2,M 14.00-16.00,SHM C325,,[],4.0,,,False,False,False,False,False,False
INP,562,1,TTh 14.30-15.45,SPL 56,,[],19.0,3.84,3.42,False,False,False,False,False,False
INP,580,1,T 16.00-17.15,SHM L115,,[],18.0,4.38,2.0,False,False,False,False,False,False
INP,599,1,W 15.00-17.30 + 1,SHM I500,,[],11.0,4.6,3.0,False,False,False,False,False,False
INP,703,1,TTh 14.00-15.30,SHM I500,,[],,,,False,False,False,False,False,False
INP,704,1,1 HTBA,,,[],,,,False,False,False,False,False,False
ITAL,110,1,M-F 9.25-10.15,WTS A68,,L,9.0,4.29,3.36,False,False,False,True,False,False
ITAL,120,1,M-F 9.25-10.15,WLH 013,,L,8.0,4.16,3.16,False,False,False,True,False,False
ITAL,120,2,M-F 9.25-10.15,WLH 012,,L,17.0,4.16,3.16,False,False,False,True,False,False
ITAL,120,3,M-F 10.30-11.20,BF S-28,,L,8.0,4.16,3.16,False,False,False,True,False,False
ITAL,120,4,M-F 13.30-14.20,WLH 014,,L,11.0,4.16,3.16,False,False,False,True,False,False
ITAL,120,5,M-F 11.35-12.25,WLH 014,,L,11.0,4.16,3.16,False,False,False,True,False,False
ITAL,120,6,M-F 10.30-11.20,WLH 120,,L,11.0,4.16,3.16,False,False,False,True,False,False
ITAL,125,1,M-F 9.25-11.15,WTS B52,,L,15.0,4.39,3.93,False,False,False,True,False,False
ITAL,140,1,1 HTBA,,,L,8.0,4.26,2.7800000000000002,False,False,False,True,False,False
ITAL,140,2,M-F 10.30-11.20,WLH 013,,L,8.0,4.26,2.7800000000000002,False,False,False,True,False,False
ITAL,140,3,M-F 11.35-12.25,WLH 013,,L,8.0,4.26,2.7800000000000002,False,False,False,True,False,False
ITAL,151,1,TTh 14.30-15.45,CO493 208,,L,7.0,4.35,2.13,False,False,False,True,False,False
ITAL,172,1,MW 14.30-15.45,WLH 007,Hu,L,,,,True,False,False,True,False,False
ITAL,226,1,TTh 11.35-12.50,WTS B31,Hu,L,,,,True,False,False,True,False,False
ITAL,238,1,M 15.30-17.20,WLH 209,Hu,L,2.0,4.33,3.83,True,False,False,True,False,False
ITAL,303,1,TTh 16.00-17.15 + 1,ML 211,Hu,WR,51.0,4.64,2.81,True,False,False,False,False,True
ITAL,470,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ITAL,471,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ITAL,491,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ITAL,576,1,M 15.30-17.20,WLH 209,,[],1.0,,,False,False,False,False,False,False
ITAL,691,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ITAL,700,1,T 14.30-16.20,WLH 014,,[],10.0,4.0,2.8,False,False,False,False,False,False
ITAL,707,1,TTh 11.35-12.50,WTS B31,,[],,,,False,False,False,False,False,False
ITAL,781,1,W 15.30-17.20,CO493 103,,[],5.0,5.0,4.0,False,False,False,False,False,False
JAPN,120,1,M-F 9.25-10.15,TM432 102,,L,8.0,4.55,4.34,False,False,False,True,False,False
JAPN,120,2,M-F 9.25-10.15,RKZ 06,,L,12.0,4.55,4.34,False,False,False,True,False,False
JAPN,120,3,M-F 10.30-11.20,RKZ 06,,L,12.0,4.55,4.34,False,False,False,True,False,False
JAPN,120,4,M-F 10.30-11.20,RKZ 04,,L,12.0,4.55,4.34,False,False,False,True,False,False
JAPN,120,5,M-F 11.35-12.25,RKZ 04,,L,12.0,4.55,4.34,False,False,False,True,False,False
JAPN,140,1,M-F 10.30-11.20,WLH 014,,L,8.0,4.72,3.89,False,False,False,True,False,False
JAPN,151,1,TTh 13.00-14.15,DOW 112,,L,8.0,4.62,3.8,False,False,False,True,False,False
JAPN,151,2,TTh 14.30-15.45 + 1,TM432 102,,L,12.0,4.62,3.8,False,False,False,True,False,False
JAPN,157,1,MW 14.30-15.45,TM432 102,,L,3.0,4.51,3.8200000000000003,False,False,False,True,False,False
JAPN,171,1,MW 11.35-12.50,BASSLB L72,,L,1.0,5.0,2.0,False,False,False,True,False,False
JAPN,571,1,MW 11.35-12.50,BASSLB L72,,[],5.0,5.0,2.0,False,False,False,False,False,False
JDST,225,1,T 9.25-11.15,BASSLB L72,Hu,[],,,,True,False,False,False,False,False
JDST,243,1,Th 13.30-15.20,BASSLB L70,Hu,[],,,,True,False,False,False,False,False
JDST,265,1,TTh 11.35-12.50,LC 103,Hu,[],28.0,3.68,2.18,True,False,False,False,False,False
JDST,297,1,M 13.30-15.20,WLH 209,Hu,[],7.0,4.17,2.33,True,False,False,False,False,False
JDST,302,1,T 13.30-15.20,BASSLB L71,Hu,[],,,,True,False,False,False,False,False
JDST,305,1,1 HTBA,,Hu,L,5.0,4.22,3.22,True,False,False,True,False,False
JDST,306,1,Th 13.30-15.20,SML 118A,Hu,WR,6.0,4.62,3.11,True,False,False,False,False,True
JDST,316,1,TTh 14.30-15.45,WLH 001,Hu,[],14.0,4.8,4.0,True,False,False,False,False,False
JDST,327,1,T 15.30-17.20,CO451 B-04,Hu,[],7.0,4.0,3.67,True,False,False,False,False,False
JDST,347,1,W 13.30-15.20,CO493 106,Hu,[],,,,True,False,False,False,False,False
JDST,356,1,1 HTBA,,Hu,[],3.0,,,True,False,False,False,False,False
JDST,400,1,TTh 11.35-12.50,WLH 001,Hu,[],10.0,4.04,2.33,True,False,False,False,False,False
JDST,403,1,TTh 14.30-15.45 + 1,SML M104A,,L,,,,False,False,False,True,False,False
JDST,416,1,M 15.30-17.20 + 1,WLH 009,,[],3.0,4.16,3.24,False,False,False,False,False,False
JDST,417,1,TTh 11.35-12.50,DC 215,,[],4.0,,,False,False,False,False,False,False
JDST,418,1,1 HTBA,,,[],4.0,,,False,False,False,False,False,False
JDST,492,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
JDST,670,1,MWF 11.35-12.25,YK220 003,,[],2.0,,,False,False,False,False,False,False
JDST,687,1,W 15.30-17.20,CO451 B-04,,[],,,,False,False,False,False,False,False
JDST,688,1,T 13.30-15.20,BASSLB L71,,[],,,,False,False,False,False,False,False
JDST,695,1,TTh 11.35-12.50,DC 215,,[],4.0,,,False,False,False,False,False,False
JDST,706,1,Th 13.30-15.20,BASSLB L70,,[],,,,False,False,False,False,False,False
JDST,728,1,TTh 11.35-12.50,WLH 001,,[],1.0,,,False,False,False,False,False,False
JDST,734,1,1 HTBA,,,[],8.0,4.67,4.33,False,False,False,False,False,False
JDST,764,1,TTh 11.35-12.50,LC 103,,[],28.0,4.2,2.3,False,False,False,False,False,False
JDST,804,1,T 13.30-15.20,LC 103,,[],,,,False,False,False,False,False,False
JDST,840,1,W 13.30-15.20,WLH 009,,[],,,,False,False,False,False,False,False
JDST,856,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
KHMR,120,1,MW 11.40-12.55 + 1,DOW B-07 + 1,,L,,,,False,False,False,True,False,False
KHMR,140,1,1 HTBA,,,L,,,,False,False,False,True,False,False
KREN,120,1,M-F 9.25-10.15,WTS A39,,L,13.0,4.17,3.11,False,False,False,True,False,False
KREN,120,2,M-F 10.30-11.20,WTS B31,,L,13.0,4.17,3.11,False,False,False,True,False,False
KREN,120,3,M-F 11.35-12.25,WLH 002,,L,7.0,4.17,3.11,False,False,False,True,False,False
KREN,140,1,M-F 9.25-10.15,WTS B39,,L,15.0,4.53,2.86,False,False,False,True,False,False
KREN,142,1,M-F 10.30-11.20,AKW 100,,L,23.0,4.61,3.0,False,False,False,True,False,False
KREN,151,1,MWF 9.25-10.15,AKW 100,,L,4.0,3.32,3.29,False,False,False,True,False,False
KREN,154,1,TTh 13.00-14.15,TM432 102,,L,2.0,3.45,3.1,False,False,False,True,False,False
LAST,214,1,TTh 16.00-17.15,WTS A60,So,[],63.0,3.31,2.93,False,False,True,False,False,False
LAST,223,1,MW 13.00-14.15,WLH 114,,L,13.0,3.95,3.37,False,False,False,True,False,False
LAST,225,1,TTh 9.00-10.15,WLH 120,,L,27.0,4.27,2.22,False,False,False,True,False,False
LAST,225,2,MW 9.00-10.15,WLH 120,,L,27.0,4.27,2.22,False,False,False,True,False,False
LAST,243,1,MWF 9.25-10.15,WLH 202,,L,6.0,3.95,3.8,False,False,False,True,False,False
LAST,243,2,MWF 10.30-11.20,WLH 202,,L,6.0,3.95,3.8,False,False,False,True,False,False
LAST,262,1,MW 11.35-12.50,WLH 113,Hu,L,17.0,4.09,3.07,True,False,False,True,False,False
LAST,293,1,MW 14.30-15.45,WLH 002,Hu,[],18.0,4.51,3.16,True,False,False,False,False,False
LAST,318,1,MW 10.30-11.20 + 1,LC 102,Hu,[],44.0,3.7,2.2800000000000002,True,False,False,False,False,False
LAST,325,1,TTh 13.00-14.15,LC 317,Hu,[],,,,True,False,False,False,False,False
LAST,336,1,Th 15.30-17.20,LC 206,Hu,WR,,,,True,False,False,False,False,True
LAST,491,1,1 HTBA,,,[],1.0,3.4,4.09,False,False,False,False,False,False
LATN,120,1,M-F 9.25-10.15,PH 407,,L,11.0,3.93,3.81,False,False,False,True,False,False
LATN,141,1,MWF 9.25-10.15,PH 310,,L,4.0,4.06,3.31,False,False,False,True,False,False
LATN,390,1,TTh 11.35-12.50,PH 207,Hu,L,10.0,4.03,4.19,True,False,False,True,False,False
LATN,402,1,1 HTBA,,,[],,,,False,False,False,False,False,False
LATN,438,1,TTh 9.00-10.15,PH 207,,L,12.0,4.11,3.22,False,False,False,True,False,False
LATN,450,1,MW 14.30-15.45,PH 310,,L,11.0,4.2,3.21,False,False,False,True,False,False
LATN,738,1,TTh 9.00-10.15,YK220 004,,[],4.0,,,False,False,False,False,False,False
LATN,790,1,TTh 11.35-12.50,PH 207,,[],10.0,4.32,4.18,False,False,False,False,False,False
LAW,21005,1,M 16.10-18.00,SLB 111,,[],,,,False,False,False,False,False,False
LAW,40001,57,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
LING,109,1,MW 11.35-12.50,LC 318,Hu,[],38.0,4.37,2.13,True,False,False,False,False,False
LING,109,2,MW 16.00-17.15,LC 318,Hu,[],38.0,4.37,2.13,True,False,False,False,False,False
LING,112,1,TTh 16.00-17.15,HLH17 115,Hu,[],19.0,3.39,2.99,True,False,False,False,False,False
LING,116,1,MW 14.30-15.45,WLH 119,So,[],80.0,3.46,2.63,False,False,True,False,False,False
LING,125,1,M-F 9.25-10.15,LUCE 302,,L,3.0,,,False,False,False,True,False,False
LING,146,1,TTh 14.30-15.45,WLH 208,So,[],19.0,4.0,2.5,False,False,True,False,False,False
LING,148,1,MWF 8.20-9.10,LUCE 302,,L,2.0,,,False,False,False,True,False,False
LING,211,1,TTh 11.35-12.50,HLH17 113,So,[],15.0,4.21,3.06,False,False,True,False,False,False
LING,235,1,TTh 11.35-12.50,DOW 112,So,[],6.0,4.75,3.25,False,False,True,False,False,False
LING,238,1,MW 11.35-12.50,DOW 100,So,QR,,,,False,False,True,False,True,False
LING,241,1,MW 13.00-14.15,DOW 112,So,[],5.0,3.0,3.5,False,False,True,False,False,False
LING,254,1,MW 14.30-15.45,DOW 112,So,WR,8.0,4.29,3.65,False,False,True,False,False,True
LING,266,1,TTh 14.30-15.45,DOW 112,So,[],10.0,3.6,2.4,False,False,True,False,False,False
LING,271,1,MW 9.00-10.15,LC 317,Hu,[],15.0,3.89,3.03,True,False,False,False,False,False
LING,275,1,TTh 13.00-14.15,CO493 106,So,[],5.0,3.8,2.38,False,False,True,False,False,False
LING,324,1,T 9.25-11.15,DOW,So,[],3.0,,,False,False,True,False,False,False
LING,380,1,TTh 9.00-10.15,DOW 100,So,QR,27.0,4.0,3.36,False,False,True,False,True,False
LING,491,1,W 16.00-17.50,WLH 007,,[],8.0,4.27,3.98,False,False,False,False,False,False
LING,512,1,TTh 16.00-17.15,HLH17 115,,[],19.0,3.46,2.89,False,False,False,False,False,False
LING,525,1,M-F 9.25-10.15,LUCE 302,,[],3.0,,,False,False,False,False,False,False
LING,546,1,TTh 14.30-15.45,WLH 208,,[],1.0,,,False,False,False,False,False,False
LING,548,1,MWF 8.20-9.10,LUCE 302,,[],2.0,,,False,False,False,False,False,False
LING,635,1,TTh 11.35-12.50,DOW 112,,[],6.0,4.75,3.25,False,False,False,False,False,False
LING,638,1,MW 11.35-12.50,DOW 100,,[],,,,False,False,False,False,False,False
LING,641,1,MW 13.00-14.15,DOW 112,,[],5.0,3.0,3.5,False,False,False,False,False,False
LING,654,1,MW 14.30-15.45,DOW 112,,[],8.0,4.67,4.5,False,False,False,False,False,False
LING,666,1,TTh 14.30-15.45,DOW 112,,[],4.0,,,False,False,False,False,False,False
LING,671,1,1 HTBA,,,[],14.0,4.14,3.29,False,False,False,False,False,False
LING,675,1,TTh 13.00-14.15,CO493 106,,[],5.0,4.0,2.33,False,False,False,False,False,False
LING,724,1,T 9.25-11.15,DOW,,[],3.0,,,False,False,False,False,False,False
LING,780,1,TTh 9.00-10.15,DOW 100,,[],27.0,4.0,3.36,False,False,False,False,False,False
LING,888,1,W 16.00-17.50,WLH 009,,[],,,,False,False,False,False,False,False
LITR,017,1,TTh 13.00-14.15,CO493 208,,[],3.0,,,False,False,False,False,False,False
